Date,Country_Region,Country_Code,Population,Total_Confirmed_Cases,Total_Fatalities,Total_Recovered_Cases,New_Confirmed_Cases,New_Fatalities,New_Recovered_Cases,Remaining_Confirmed_Cases
4/5/2020,Cambodia,KHM,16249798,122,0,120,0,0,0,2
4/5/2020,Indonesia,IDN,267663435,11587,864,1954,395,19,78,8769
4/5/2020,Malaysia,MYS,31528585,6353,105,4484,55,0,71,1764
4/5/2020,Philippines,PHL,106651922,9485,623,1315,262,16,101,7547
4/5/2020,Singapore,SGP,5638676,18778,18,1457,573,0,49,17303
4/5/2020,Thailand,THA,69428524,2987,54,2740,18,0,1,193
4/5/2020,Vietnam,VNM,95540395,271,0,219,0,0,0,52
5/5/2020,Brunei,BRN,428962,138,1,131,0,0,1,6
5/5/2020,Cambodia,KHM,16249798,122,0,120,0,0,0,2
5/5/2020,Indonesia,IDN,267663435,12071,872,2197,484,8,243,9002
5/5/2020,Malaysia,MYS,31528585,6383,106,4567,30,1,83,1710
5/5/2020,Philippines,PHL,106651922,9684,637,1408,199,14,93,7639
5/5/2020,Singapore,SGP,5638676,19410,18,1519,632,0,62,17873
5/5/2020,Thailand,THA,69428524,2988,54,2747,1,0,7,187
5/5/2020,Vietnam,VNM,95540395,271,0,232,0,0,13,39
6/5/2020,Brunei,BRN,428962,139,1,131,1,0,0,7
6/5/2020,Cambodia,KHM,16249798,122,0,120,0,0,0,2
6/5/2020,Indonesia,IDN,267663435,12438,895,2317,367,23,120,9226
6/5/2020,Malaysia,MYS,31528585,6428,107,4702,45,1,135,1619
6/5/2020,Philippines,PHL,106651922,10004,658,1506,320,21,98,7840
6/5/2020,Singapore,SGP,5638676,20198,20,1634,788,2,115,18544
6/5/2020,Thailand,THA,69428524,2989,55,2761,1,1,14,173
6/5/2020,Vietnam,VNM,95540395,271,0,232,0,0,0,39
7/5/2020,Brunei,BRN,428962,141,1,131,2,0,0,9
7/5/2020,Cambodia,KHM,16249798,122,0,120,0,0,0,2
7/5/2020,Indonesia,IDN,267663435,12776,930,2381,338,35,64,9465
7/5/2020,Malaysia,MYS,31528585,6467,107,4776,39,0,74,1584
7/5/2020,Philippines,PHL,106651922,10343,685,1618,339,27,112,8040
7/5/2020,Singapore,SGP,5638676,20939,20,1712,741,0,78,19207
7/5/2020,Thailand,THA,69428524,2992,55,2772,3,0,11,165
7/5/2020,Vietnam,VNM,95540395,288,0,233,17,0,1,55
8/5/2020,Brunei,BRN,428962,141,1,132,0,0,1,8
8/5/2020,Cambodia,KHM,16249798,122,0,120,0,0,0,2
8/5/2020,Indonesia,IDN,267663435,13112,943,2494,336,13,113,9675
8/5/2020,Malaysia,MYS,31528585,6535,107,4864,68,0,88,1564
8/5/2020,Philippines,PHL,106651922,10463,696,1734,120,11,116,8033
8/5/2020,Singapore,SGP,5638676,21707,20,2040,768,0,328,19647
8/5/2020,Thailand,THA,69428524,3000,55,2784,8,0,12,161
8/5/2020,Vietnam,VNM,95540395,288,0,241,0,0,8,47
9/5/2020,Brunei,BRN,428962,141,1,132,0,0,0,8
9/5/2020,Cambodia,KHM,16249798,122,0,120,0,0,0,2
9/5/2020,Indonesia,IDN,267663435,13645,959,2607,533,16,113,10079
9/5/2020,Malaysia,MYS,31528585,6589,108,4929,54,1,65,1552
9/5/2020,Philippines,PHL,106651922,10610,704,1842,147,8,108,8064
9/5/2020,Singapore,SGP,5638676,22460,20,2296,753,0,256,20144
9/5/2020,Thailand,THA,69428524,3004,56,2787,4,1,3,161
9/5/2020,Vietnam,VNM,95540395,288,0,241,0,0,0,47
10/5/2020,Brunei,BRN,428962,141,1,134,0,0,2,6
10/5/2020,Cambodia,KHM,16249798,122,0,120,0,0,0,2
10/5/2020,Indonesia,IDN,267663435,14032,973,2698,387,14,91,10361
10/5/2020,Malaysia,MYS,31528585,6656,108,5025,67,0,96,1523
10/5/2020,Philippines,PHL,106651922,10794,719,1924,184,15,82,8151
10/5/2020,Singapore,SGP,5638676,23336,20,2721,876,0,425,20595
10/5/2020,Thailand,THA,69428524,3009,56,2794,5,0,7,159
10/5/2020,Vietnam,VNM,95540395,288,0,241,0,0,0,47
11/5/2020,Brunei,BRN,428962,141,1,134,0,0,0,6
11/5/2020,Cambodia,KHM,16249798,122,0,121,0,0,1,1
11/5/2020,Indonesia,IDN,267663435,14265,991,2881,233,18,183,10393
11/5/2020,Malaysia,MYS,31528585,6726,109,5113,70,1,88,1504
11/5/2020,Philippines,PHL,106651922,11086,726,1999,292,7,75,8361
11/5/2020,Singapore,SGP,5638676,23822,21,3225,486,1,504,20576
11/5/2020,Thailand,THA,69428524,3015,56,2796,6,0,2,163
11/5/2020,Vietnam,VNM,95540395,288,0,249,0,0,8,39
12/5/2020,Brunei,BRN,428962,141,1,134,0,0,0,6
12/5/2020,Cambodia,KHM,16249798,122,0,121,0,0,0,1
12/5/2020,Indonesia,IDN,267663435,14749,1007,3063,484,16,182,10679
12/5/2020,Malaysia,MYS,31528585,6742,109,5223,16,0,110,1410
12/5/2020,Philippines,PHL,106651922,11350,751,2106,264,25,107,8493
12/5/2020,Singapore,SGP,5638676,24671,21,3851,849,0,626,20799
12/5/2020,Thailand,THA,69428524,3017,56,2798,2,0,2,163
12/5/2020,Vietnam,VNM,95540395,288,0,252,0,0,3,36
13/5/2020,Brunei,BRN,428962,141,1,134,0,0,0,6
13/5/2020,Cambodia,KHM,16249798,122,0,121,0,0,0,1
13/5/2020,Indonesia,IDN,267663435,15438,1028,3287,689,21,224,11123
13/5/2020,Malaysia,MYS,31528585,6779,111,5281,37,2,58,1387
13/5/2020,Philippines,PHL,106651922,11618,772,2251,268,21,145,8595
13/5/2020,Singapore,SGP,5638676,25346,21,4809,675,0,958,20516
13/5/2020,Thailand,THA,69428524,3017,56,2844,0,0,46,117
13/5/2020,Vietnam,VNM,95540395,288,0,252,0,0,0,36
14/5/2020,Brunei,BRN,428962,141,1,134,0,0,0,6
14/5/2020,Cambodia,KHM,16249798,122,0,121,0,0,0,1
14/5/2020,Indonesia,IDN,267663435,16006,1043,3518,568,15,231,11445
14/5/2020,Malaysia,MYS,31528585,6819,112,5351,40,1,70,1356
14/5/2020,Philippines,PHL,106651922,11876,790,2337,258,18,86,8749
14/5/2020,Singapore,SGP,5638676,26098,21,5973,752,0,1164,20104
14/5/2020,Thailand,THA,69428524,3018,56,2850,1,0,6,112
14/5/2020,Vietnam,VNM,95540395,312,0,260,24,0,8,52
15/5/2020,Brunei,BRN,428962,141,1,135,0,0,1,5
15/5/2020,Cambodia,KHM,16249798,122,0,122,0,0,1,0
15/5/2020,Indonesia,IDN,267663435,16496,1076,3803,490,33,285,11617
15/5/2020,Malaysia,MYS,31528585,6855,112,5439,36,0,88,1304
15/5/2020,Philippines,PHL,106651922,12091,806,2460,215,16,123,8825
15/5/2020,Singapore,SGP,5638676,26891,21,7248,793,0,1275,19622
15/5/2020,Thailand,THA,69428524,3025,56,2854,7,0,4,115
15/5/2020,Vietnam,VNM,95540395,314,0,260,2,0,0,54
16/5/2020,Brunei,BRN,428962,141,1,136,0,0,1,4
16/5/2020,Cambodia,KHM,16249798,122,0,122,0,0,0,0
16/5/2020,Indonesia,IDN,267663435,17025,1089,3911,529,13,108,12025
16/5/2020,Malaysia,MYS,31528585,6872,113,5512,17,1,73,1247
16/5/2020,Philippines,PHL,106651922,12305,817,2561,214,11,101,8927
16/5/2020,Singapore,SGP,5638676,27356,22,8342,465,1,1094,18992
16/5/2020,Thailand,THA,69428524,3025,56,2855,0,0,1,114
16/5/2020,Vietnam,VNM,95540395,318,0,260,4,0,0,58
17/5/2020,Brunei,BRN,428962,141,1,136,0,0,0,4
17/5/2020,Cambodia,KHM,16249798,122,0,122,0,0,0,0
17/5/2020,Indonesia,IDN,267663435,17514,1148,4129,489,59,218,12237
17/5/2020,Malaysia,MYS,31528585,6894,113,5571,22,0,59,1210
17/5/2020,Philippines,PHL,106651922,12513,824,2635,208,7,74,9054
17/5/2020,Singapore,SGP,5638676,28038,22,9340,682,0,998,18676
17/5/2020,Thailand,THA,69428524,3028,56,2856,3,0,1,116
17/5/2020,Vietnam,VNM,95540395,320,0,260,2,0,0,60
18/5/2020,Brunei,BRN,428962,141,1,136,0,0,0,4
18/5/2020,Cambodia,KHM,16249798,122,0,122,0,0,0,0
18/5/2020,Indonesia,IDN,267663435,18010,1191,4324,496,43,195,12495
18/5/2020,Malaysia,MYS,31528585,6941,113,5615,47,0,44,1213
18/5/2020,Philippines,PHL,106651922,12718,831,2729,205,7,94,9158
18/5/2020,Singapore,SGP,5638676,28343,22,9835,305,0,495,18486
18/5/2020,Thailand,THA,69428524,3031,56,2857,3,0,1,118
18/5/2020,Vietnam,VNM,95540395,324,0,263,4,0,3,61
19/5/2020,Brunei,BRN,428962,141,1,136,0,0,0,4
19/5/2020,Cambodia,KHM,16249798,122,0,122,0,0,0,0
19/5/2020,Indonesia,IDN,267663435,18496,1221,4467,486,30,143,12808
19/5/2020,Malaysia,MYS,31528585,6978,114,5646,37,1,31,1218
19/5/2020,Philippines,PHL,106651922,12942,837,2843,224,6,114,9262
19/5/2020,Singapore,SGP,5638676,28794,22,10365,451,0,530,18407
19/5/2020,Thailand,THA,69428524,3033,56,2857,2,0,0,120
19/5/2020,Vietnam,VNM,95540395,324,0,263,0,0,0,61
20/5/2020,Brunei,BRN,428962,141,1,136,0,0,0,4
20/5/2020,Cambodia,KHM,16249798,122,0,122,0,0,0,0
20/5/2020,Indonesia,IDN,267663435,19189,1242,4575,693,21,108,13372
20/5/2020,Malaysia,MYS,31528585,7009,114,5706,31,0,60,1189
20/5/2020,Philippines,PHL,106651922,13221,842,2932,279,5,89,9447
20/5/2020,Singapore,SGP,5638676,29364,22,11207,570,0,842,18135
20/5/2020,Thailand,THA,69428524,3034,56,2888,1,0,31,90
20/5/2020,Vietnam,VNM,95540395,324,0,263,0,0,0,61
21/5/2020,Brunei,BRN,428962,141,1,136,0,0,0,4
21/5/2020,Cambodia,KHM,16249798,123,0,122,1,0,0,1
21/5/2020,Indonesia,IDN,267663435,20162,1278,4838,973,36,263,14046
21/5/2020,Malaysia,MYS,31528585,7059,114,5796,50,0,90,1149
21/5/2020,Philippines,PHL,106651922,13434,846,3000,213,4,68,9588
21/5/2020,Singapore,SGP,5638676,29812,23,12117,448,1,910,17672
21/5/2020,Thailand,THA,69428524,3037,56,2897,3,0,9,84
21/5/2020,Vietnam,VNM,95540395,324,0,266,0,0,3,58
22/5/2020,Brunei,BRN,428962,141,1,136,0,0,0,4
22/5/2020,Cambodia,KHM,16249798,123,0,122,0,0,0,1
22/5/2020,Indonesia,IDN,267663435,20796,1326,5057,634,48,219,14413
22/5/2020,Malaysia,MYS,31528585,7137,115,5859,78,1,63,1163
22/5/2020,Philippines,PHL,106651922,13597,857,3092,163,11,92,9648
22/5/2020,Singapore,SGP,5638676,30426,23,12995,614,0,878,17408
22/5/2020,Thailand,THA,69428524,3037,56,2910,0,0,13,71
22/5/2020,Vietnam,VNM,95540395,324,0,267,0,0,1,57
23/5/2020,Brunei,BRN,428962,141,1,136,0,0,0,4
23/5/2020,Cambodia,KHM,16249798,124,0,122,1,0,0,2
23/5/2020,Indonesia,IDN,267663435,21745,1351,5249,949,25,192,15145
23/5/2020,Malaysia,MYS,31528585,7185,115,5912,48,0,53,1158
23/5/2020,Philippines,PHL,106651922,13777,863,3177,180,6,85,9737
23/5/2020,Singapore,SGP,5638676,31068,23,13882,642,0,887,17163
23/5/2020,Thailand,THA,69428524,3040,56,2916,3,0,6,68
23/5/2020,Vietnam,VNM,95540395,325,0,267,1,0,0,58
24/5/2020,Brunei,BRN,428962,141,1,137,0,0,1,3
24/5/2020,Cambodia,KHM,16249798,124,0,122,0,0,0,2
24/5/2020,Indonesia,IDN,267663435,22271,1372,5402,526,21,153,15497
24/5/2020,Malaysia,MYS,31528585,7245,115,5945,60,0,33,1185
24/5/2020,Philippines,PHL,106651922,14035,868,3249,258,5,72,9918
24/5/2020,Singapore,SGP,5638676,31616,23,14876,548,0,994,16717
24/5/2020,Thailand,THA,69428524,3040,56,2921,0,0,5,63
24/5/2020,Vietnam,VNM,95540395,325,0,267,0,0,0,58
25/5/2020,Brunei,BRN,428962,141,1,137,0,0,0,3
25/5/2020,Cambodia,KHM,16249798,124,0,122,0,0,0,2
25/5/2020,Indonesia,IDN,267663435,22750,1391,5642,479,19,240,15717
25/5/2020,Malaysia,MYS,31528585,7417,115,5979,172,0,34,1323
25/5/2020,Philippines,PHL,106651922,14319,873,3323,284,5,74,10123
25/5/2020,Singapore,SGP,5638676,31960,23,15738,344,0,862,16199
25/5/2020,Thailand,THA,69428524,3042,57,2928,2,1,7,57
25/5/2020,Vietnam,VNM,95540395,326,0,272,1,0,5,54
26/5/2020,Brunei,BRN,428962,141,1,137,0,0,0,3
26/5/2020,Cambodia,KHM,16249798,124,0,122,0,0,0,2
26/5/2020,Indonesia,IDN,267663435,23165,1418,5877,415,27,235,15870
26/5/2020,Malaysia,MYS,31528585,7604,115,6041,187,0,62,1448
26/5/2020,Philippines,PHL,106651922,14669,886,3412,350,13,89,10371
26/5/2020,Singapore,SGP,5638676,32343,23,16444,383,0,706,15876
26/5/2020,Thailand,THA,69428524,3045,57,2929,3,0,1,59
26/5/2020,Vietnam,VNM,95540395,327,0,272,1,0,0,55
27/5/2020,Brunei,BRN,428962,141,2,137,0,1,0,2
27/5/2020,Cambodia,KHM,16249798,124,0,122,0,0,0,2
27/5/2020,Indonesia,IDN,267663435,23851,1473,6057,686,55,180,16321
27/5/2020,Malaysia,MYS,31528585,7619,115,6083,15,0,42,1421
27/5/2020,Philippines,PHL,106651922,15049,904,3506,380,18,94,10639
27/5/2020,Singapore,SGP,5638676,32876,23,17276,533,0,832,15577
27/5/2020,Thailand,THA,69428524,3054,57,2931,9,0,2,66
27/5/2020,Vietnam,VNM,95540395,327,0,278,0,0,6,49
28/5/2020,Brunei,BRN,428962,141,2,138,0,0,1,1
28/5/2020,Cambodia,KHM,16249798,124,0,122,0,0,0,2
28/5/2020,Indonesia,IDN,267663435,24538,1496,6240,687,23,183,16802
28/5/2020,Malaysia,MYS,31528585,7629,115,6169,10,0,86,1345
28/5/2020,Philippines,PHL,106651922,15588,921,3598,539,17,92,11069
28/5/2020,Singapore,SGP,5638676,33249,23,18294,373,0,1018,14932
28/5/2020,Thailand,THA,69428524,3065,57,2945,11,0,14,63
28/5/2020,Vietnam,VNM,95540395,327,0,278,0,0,0,49
29/5/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
29/5/2020,Cambodia,KHM,16249798,124,0,122,0,0,0,2
29/5/2020,Indonesia,IDN,267663435,25216,1520,6492,678,24,252,17204
29/5/2020,Malaysia,MYS,31528585,7732,115,6235,103,0,66,1382
29/5/2020,Philippines,PHL,106651922,16634,942,3720,1046,21,122,11972
29/5/2020,Singapore,SGP,5638676,33860,23,19631,611,0,1337,14206
29/5/2020,Thailand,THA,69428524,3076,57,2945,11,0,0,74
29/5/2020,Vietnam,VNM,95540395,328,0,279,1,0,1,49
30/5/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
30/5/2020,Cambodia,KHM,16249798,125,0,123,1,0,1,2
30/5/2020,Indonesia,IDN,267663435,25773,1573,7015,557,53,523,17185
30/5/2020,Malaysia,MYS,31528585,7762,115,6330,30,0,95,1317
30/5/2020,Philippines,PHL,106651922,17224,950,3808,590,8,88,12466
30/5/2020,Singapore,SGP,5638676,34366,23,20727,506,0,1096,13616
30/5/2020,Thailand,THA,69428524,3077,57,2961,1,0,16,59
30/5/2020,Vietnam,VNM,95540395,328,0,279,0,0,0,49
31/5/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
31/5/2020,Cambodia,KHM,16249798,125,0,123,0,0,0,2
31/5/2020,Indonesia,IDN,267663435,26473,1613,7308,700,40,293,17552
31/5/2020,Malaysia,MYS,31528585,7819,115,6353,57,0,23,1351
31/5/2020,Philippines,PHL,106651922,18086,957,3909,862,7,101,13220
31/5/2020,Singapore,SGP,5638676,34884,23,21699,518,0,972,13162
31/5/2020,Thailand,THA,69428524,3081,57,2963,4,0,2,61
31/5/2020,Vietnam,VNM,95540395,328,0,279,0,0,0,49
1/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
1/6/2020,Cambodia,KHM,16249798,125,0,123,0,0,0,2
1/6/2020,Indonesia,IDN,267663435,26940,1641,7637,467,28,329,17662
1/6/2020,Malaysia,MYS,31528585,7857,115,6404,38,0,51,1338
1/6/2020,Philippines,PHL,106651922,18638,960,3979,552,3,70,13699
1/6/2020,Singapore,SGP,5638676,35292,24,22466,408,1,767,12802
1/6/2020,Thailand,THA,69428524,3082,57,2965,1,0,2,60
1/6/2020,Vietnam,VNM,95540395,328,0,293,0,0,14,35
2/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
2/6/2020,Cambodia,KHM,16249798,125,0,123,0,0,0,2
2/6/2020,Indonesia,IDN,267663435,27549,1663,7935,609,22,298,17951
2/6/2020,Malaysia,MYS,31528585,7877,115,6470,20,0,66,1292
2/6/2020,Philippines,PHL,106651922,18997,966,4063,359,6,84,13968
2/6/2020,Singapore,SGP,5638676,35836,24,23175,544,0,709,12637
2/6/2020,Thailand,THA,69428524,3083,58,2966,1,1,1,59
2/6/2020,Vietnam,VNM,95540395,328,0,298,0,0,5,30
3/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
3/6/2020,Cambodia,KHM,16249798,125,0,123,0,0,0,2
3/6/2020,Indonesia,IDN,267663435,28233,1698,8406,684,35,471,18129
3/6/2020,Malaysia,MYS,31528585,7970,115,6531,93,0,61,1324
3/6/2020,Philippines,PHL,106651922,19748,974,4153,751,8,90,14621
3/6/2020,Singapore,SGP,5638676,36405,24,23582,569,0,407,12799
3/6/2020,Thailand,THA,69428524,3084,58,2968,1,0,2,58
3/6/2020,Vietnam,VNM,95540395,328,0,302,0,0,4,26
4/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
4/6/2020,Cambodia,KHM,16249798,125,0,123,0,0,0,2
4/6/2020,Indonesia,IDN,267663435,28818,1721,8892,585,23,486,18205
4/6/2020,Malaysia,MYS,31528585,8247,115,6559,277,0,28,1573
4/6/2020,Philippines,PHL,106651922,20382,984,4248,634,10,95,15150
4/6/2020,Singapore,SGP,5638676,36922,24,23904,517,0,322,12994
4/6/2020,Thailand,THA,69428524,3101,58,2968,17,0,0,75
4/6/2020,Vietnam,VNM,95540395,328,0,302,0,0,0,26
5/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
5/6/2020,Cambodia,KHM,16249798,125,0,123,0,0,0,2
5/6/2020,Indonesia,IDN,267663435,29521,1770,9443,703,49,551,18308
5/6/2020,Malaysia,MYS,31528585,8266,116,6610,19,1,51,1540
5/6/2020,Philippines,PHL,106651922,20626,987,4330,244,3,82,15309
5/6/2020,Singapore,SGP,5638676,37183,24,24209,261,0,305,12950
5/6/2020,Thailand,THA,69428524,3102,58,2971,1,0,3,73
5/6/2020,Vietnam,VNM,95540395,328,0,307,0,0,5,21
6/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
6/6/2020,Cambodia,KHM,16249798,125,0,123,0,0,0,2
6/6/2020,Indonesia,IDN,267663435,30514,1801,9907,993,31,464,18806
6/6/2020,Malaysia,MYS,31528585,8303,117,6635,37,1,25,1551
6/6/2020,Philippines,PHL,106651922,21340,994,4441,714,7,111,15905
6/6/2020,Singapore,SGP,5638676,37527,25,24559,344,1,350,12943
6/6/2020,Thailand,THA,69428524,3104,58,2971,2,0,0,75
6/6/2020,Vietnam,VNM,95540395,329,0,307,1,0,0,22
7/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
7/6/2020,Cambodia,KHM,16249798,126,0,123,1,0,0,3
7/6/2020,Indonesia,IDN,267663435,31186,1851,10498,672,50,591,18837
7/6/2020,Malaysia,MYS,31528585,8322,117,6674,19,0,39,1531
7/6/2020,Philippines,PHL,106651922,21895,1003,4530,555,9,89,16362
7/6/2020,Singapore,SGP,5638676,37910,25,24886,383,0,327,12999
7/6/2020,Thailand,THA,69428524,3112,58,2972,8,0,1,82
7/6/2020,Vietnam,VNM,95540395,331,0,307,2,0,0,24
8/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
8/6/2020,Cambodia,KHM,16249798,126,0,123,0,0,0,3
8/6/2020,Indonesia,IDN,267663435,32033,1883,10904,847,32,406,19246
8/6/2020,Malaysia,MYS,31528585,8329,117,6694,7,0,20,1518
8/6/2020,Philippines,PHL,106651922,22474,1011,4637,579,8,107,16826
8/6/2020,Singapore,SGP,5638676,38296,25,25368,386,0,482,12903
8/6/2020,Thailand,THA,69428524,3119,58,2973,7,0,1,88
8/6/2020,Vietnam,VNM,95540395,332,0,316,1,0,9,16
9/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
9/6/2020,Cambodia,KHM,16249798,126,0,125,0,0,2,1
9/6/2020,Indonesia,IDN,267663435,33076,1923,11414,1043,40,510,19739
9/6/2020,Malaysia,MYS,31528585,8336,117,6975,7,0,281,1244
9/6/2020,Philippines,PHL,106651922,22992,1017,4736,518,6,99,17239
9/6/2020,Singapore,SGP,5638676,38514,25,25877,218,0,509,12612
9/6/2020,Thailand,THA,69428524,3121,58,2973,2,0,0,90
9/6/2020,Vietnam,VNM,95540395,332,0,316,0,0,0,16
10/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
10/6/2020,Cambodia,KHM,16249798,126,0,125,0,0,0,1
10/6/2020,Indonesia,IDN,267663435,34316,1959,12129,1240,36,715,20228
10/6/2020,Malaysia,MYS,31528585,8338,118,7014,2,1,39,1206
10/6/2020,Philippines,PHL,106651922,23732,1027,4895,740,10,159,17810
10/6/2020,Singapore,SGP,5638676,38965,25,26532,451,0,655,12408
10/6/2020,Thailand,THA,69428524,3125,58,2981,4,0,8,86
10/6/2020,Vietnam,VNM,95540395,332,0,320,0,0,4,12
11/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
11/6/2020,Cambodia,KHM,16249798,126,0,125,0,0,0,1
11/6/2020,Indonesia,IDN,267663435,35295,2000,12636,979,41,507,20659
11/6/2020,Malaysia,MYS,31528585,8369,118,7065,31,0,51,1186
11/6/2020,Philippines,PHL,106651922,24175,1036,5165,443,9,270,17974
11/6/2020,Singapore,SGP,5638676,39387,25,27286,422,0,754,12076
11/6/2020,Thailand,THA,69428524,3125,58,2987,0,0,6,80
11/6/2020,Vietnam,VNM,95540395,332,0,321,0,0,1,11
12/6/2020,Brunei,BRN,428962,141,2,138,0,0,0,1
12/6/2020,Cambodia,KHM,16249798,126,0,125,0,0,0,1
